student_id,gender,age,parental_education,lunch_type,test_prep_course,attendance_rate,weekly_study_hours,math_score,reading_score,writing_score
STU02289,Female,19,Some College,Free/Reduced,None,100.0,4.4,80.8,87.2,89.3
STU02290,Male,16,High School,Free/Reduced,None,95.4,4.5,84.9,85.3,81.9
STU02291,Female,18,Some College,Standard,None,74.4,4.3,86.4,93.3,84.5
STU02292,Male,17,Bachelor's,Free/Reduced,None,90.6,2.1,63.2,69.3,74.9
STU02293,Male,15,Some College,Standard,None,100.0,6.2,100.0,100.0,100.0
STU02294,Female,19,Some College,Standard,None,86.4,4.2,66.0,79.1,75.3
STU02295,Male,16,Some College,Free/Reduced,None,75.9,5.1,77.9,89.9,82.3
STU02296,Male,18,Some College,Standard,None,96.5,5.2,100.0,93.8,89.0
STU02297,Male,15,Bachelor's,Free/Reduced,Completed,64.7,3.5,68.4,73.4,69.3
STU02298,Male,18,High School,Standard,None,81.7,6.9,83.8,93.7,93.9
STU02299,Male,17,Bachelor's,Standard,None,89.1,3.9,89.3,86.4,87.5
STU02300,Male,15,Some College,Standard,Completed,78.7,5.4,95.8,98.0,100.0
STU02301,Female,15,High School,Standard,None,87.5,5.2,95.6,93.8,95.1
STU02302,Female,15,High School,Free/Reduced,None,87.8,5.6,88.3,80.2,87.3
STU02303,Female,16,Some College,Free/Reduced,Completed,86.7,7.7,93.4,91.2,100.0
STU02304,Male,15,Bachelor's,Standard,None,77.7,3.2,87.1,91.7,81.0
STU02305,Female,18,High School,Standard,Completed,75.2,5.0,100.0,100.0,97.1
STU02306,Male,16,Master's,Standard,None,78.6,4.9,91.7,91.9,98.7
STU02307,Male,15,Some College,Free/Reduced,None,63.5,4.3,84.5,77.2,75.2
STU02308,Female,18,Master's,Standard,None,96.5,6.2,92.6,,87.8
STU02309,Male,18,No Diploma,Free/Reduced,None,86.5,2.1,59.4,54.1,49.2
STU02310,Male,19,High School,Free/Reduced,None,82.0,8.5,68.8,79.2,78.9
STU02311,Female,18,No Diploma,Free/Reduced,None,71.9,8.6,89.2,96.9,79.5
STU02312,Female,17,High School,Standard,None,81.5,3.4,67.2,79.7,78.2
STU02313,Female,15,Bachelor's,Free/Reduced,Completed,81.3,4.8,76.8,,84.9
STU02314,Female,15,No Diploma,Standard,Completed,74.8,0.5,71.5,74.2,75.1
STU02315,Female,15,Some College,Free/Reduced,Completed,92.6,3.4,80.7,96.1,85.7
STU02316,Male,18,High School,Free/Reduced,None,66.4,10.8,89.1,91.0,88.6
STU02317,Male,18,Some College,Standard,Completed,69.1,6.5,88.6,77.7,94.6
STU02318,Male,15,Bachelor's,Standard,None,93.3,6.7,100.0,100.0,100.0
STU02319,Male,16,Bachelor's,Free/Reduced,None,98.0,3.8,85.7,84.8,
STU02320,Male,16,Bachelor's,Free/Reduced,Completed,83.3,4.7,89.3,98.5,86.9
STU02321,Female,17,High School,Free/Reduced,None,68.2,4.9,69.2,75.9,76.0
STU02322,Female,19,Master's,Standard,Completed,95.9,1.5,100.0,100.0,100.0
STU02323,Female,17,Bachelor's,Standard,Completed,82.5,5.3,93.0,93.0,95.6
STU02324,Male,15,Some College,Free/Reduced,Completed,81.5,6.9,96.6,100.0,100.0
STU02325,Female,15,Some College,Standard,Completed,98.5,9.4,100.0,100.0,100.0
STU02326,Female,15,Master's,Standard,Completed,90.0,5.6,100.0,,100.0
STU02327,Female,19,Some College,Standard,Completed,75.6,4.7,83.7,80.6,78.8
STU02328,Male,18,Bachelor's,Standard,Completed,61.2,4.7,88.8,90.8,100.0
STU02329,Female,19,Some College,Standard,None,76.2,5.9,75.3,83.7,
STU02330,Male,17,High School,Standard,None,85.7,6.9,88.6,92.1,94.2
STU02331,Male,18,Bachelor's,Standard,None,87.7,7.7,,98.4,100.0
STU02332,Male,18,Bachelor's,Free/Reduced,Completed,65.3,0.0,87.0,91.6,89.2
STU02333,Female,17,Some College,Free/Reduced,Completed,72.2,7.7,90.7,85.9,97.7
STU02334,Female,18,Bachelor's,Standard,None,44.5,2.0,51.0,60.6,63.2
STU02335,Male,16,High School,Standard,Completed,84.2,2.5,82.7,83.7,87.4
STU02336,Male,17,Bachelor's,Standard,Completed,59.4,4.5,91.8,91.4,89.6
STU02337,Male,17,Master's,Free/Reduced,None,74.5,6.3,81.2,95.8,89.5
STU02338,Male,16,Master's,Free/Reduced,None,69.2,1.7,47.1,70.0,64.8
STU02339,Male,19,High School,Free/Reduced,None,88.1,3.5,64.2,67.6,68.7
STU02340,Male,19,Some College,Free/Reduced,Completed,,5.7,100.0,100.0,100.0
STU02341,Female,19,Bachelor's,Standard,None,71.2,6.2,83.3,94.1,89.7
STU02342,Male,18,Some College,Standard,Completed,81.9,6.1,98.7,94.8,92.6
STU02343,Male,16,Some College,Standard,None,88.1,7.4,100.0,100.0,100.0
STU02344,Male,17,Master's,Free/Reduced,None,83.6,7.9,95.1,100.0,100.0
STU02345,Female,17,Some College,Standard,None,40.0,5.3,80.2,,86.4
STU02346,Female,17,Some College,Free/Reduced,None,100.0,4.8,95.4,98.3,99.9
STU02347,Female,18,No Diploma,Free/Reduced,None,86.5,3.0,95.2,,
STU02348,Male,18,No Diploma,Free/Reduced,None,93.5,3.6,75.7,83.1,70.9
STU02349,Female,19,No Diploma,Standard,Completed,71.3,1.6,91.4,84.0,89.6
STU02350,Male,18,Master's,Standard,None,68.8,8.5,100.0,100.0,100.0
STU02351,Female,19,Some College,Free/Reduced,None,73.6,4.8,81.2,85.4,73.9
STU02352,Female,19,Some College,Standard,None,100.0,6.9,95.1,100.0,97.2
STU02353,Female,17,Bachelor's,Standard,None,76.2,11.7,100.0,100.0,100.0
STU02354,Female,18,Bachelor's,Free/Reduced,None,79.2,10.6,100.0,100.0,
STU02355,Female,19,Bachelor's,Free/Reduced,Completed,100.0,7.8,100.0,100.0,100.0
STU02356,Male,16,High School,Standard,None,75.7,4.1,66.3,66.0,68.0
STU02357,Female,16,Bachelor's,Free/Reduced,None,80.2,7.0,100.0,100.0,100.0
STU02358,Male,18,High School,Standard,Completed,64.1,5.0,80.1,83.1,91.4
STU02359,Female,17,No Diploma,Standard,Completed,100.0,2.6,97.0,98.3,93.6
STU02360,Male,17,High School,Standard,None,70.9,2.7,100.0,87.8,93.4
STU02361,Male,19,High School,Free/Reduced,None,77.9,7.1,74.8,83.2,76.4
STU02362,Male,18,High School,Standard,Completed,40.0,6.8,76.6,77.9,74.2
STU02363,Male,16,Bachelor's,Standard,Completed,78.0,8.1,96.6,99.4,95.9
STU02364,Female,19,High School,Standard,None,79.1,4.4,99.4,100.0,100.0
STU02365,Female,19,Bachelor's,Free/Reduced,None,,3.9,85.2,82.1,78.5
STU02366,Male,15,No Diploma,Free/Reduced,None,59.1,2.3,94.9,94.5,
STU02367,Male,18,High School,Standard,None,86.5,0.9,76.3,77.6,
STU02368,Female,19,Some College,Standard,Completed,57.2,2.9,60.6,50.3,61.2
STU02369,Male,16,Master's,Standard,None,60.1,3.4,71.9,76.6,66.9
STU02370,Female,15,Bachelor's,Standard,None,76.9,2.2,83.5,83.7,89.4
STU02371,Female,16,Master's,Free/Reduced,Completed,94.5,3.7,100.0,100.0,
STU02372,Female,17,Bachelor's,Standard,None,79.4,9.7,100.0,100.0,100.0
STU02373,Female,15,Bachelor's,Free/Reduced,None,83.6,3.3,70.6,78.8,79.5
STU02374,Male,15,Bachelor's,Standard,Completed,71.9,0.4,70.8,76.8,66.5
STU02375,Female,19,Bachelor's,Standard,None,71.9,5.4,77.0,73.7,82.1
STU02376,Male,17,High School,Standard,Completed,90.6,6.6,94.5,96.8,94.4
STU02377,Male,19,Some College,Standard,None,,2.8,86.7,94.2,89.4
STU02378,Female,18,Some College,Free/Reduced,None,93.3,6.9,98.7,100.0,100.0
STU02379,Male,16,Some College,Free/Reduced,None,87.4,9.5,99.6,100.0,100.0
STU02380,Female,16,Some College,Standard,Completed,83.9,4.4,92.4,97.2,93.4
STU02381,Female,19,High School,Standard,None,62.8,6.9,100.0,100.0,100.0
STU02382,Female,16,Some College,Standard,None,73.2,7.3,99.4,97.8,85.8
STU02383,Female,16,No Diploma,Standard,Completed,71.4,6.0,63.9,66.7,75.2
STU02384,Male,18,Master's,Free/Reduced,Completed,80.9,7.3,92.0,83.0,85.0
STU02385,Male,17,High School,Free/Reduced,Completed,89.3,6.3,100.0,98.0,92.6
STU02386,Female,15,High School,Standard,None,76.0,2.6,57.6,69.3,70.4
STU02387,Male,19,Master's,Standard,None,50.1,0.0,89.8,81.9,73.3
STU02388,Female,19,Some College,Standard,Completed,95.1,5.5,100.0,100.0,100.0
STU02389,Female,18,High School,Free/Reduced,Completed,69.2,4.4,93.1,99.5,
STU02390,Female,18,Some College,Standard,Completed,69.9,0.9,80.4,81.6,85.6
STU02391,Male,15,High School,Standard,Completed,87.7,4.5,69.0,75.3,69.4
STU02392,Male,17,High School,Standard,Completed,73.8,4.7,,100.0,95.4
STU02393,Male,19,No Diploma,Standard,None,80.3,5.7,85.7,93.2,88.3
STU02394,Male,18,Some College,Standard,Completed,84.0,7.8,98.8,100.0,99.0
STU02395,Female,19,Bachelor's,Free/Reduced,Completed,81.8,3.0,87.4,93.5,89.0
STU02396,Male,16,Some College,Free/Reduced,Completed,77.0,0.0,85.3,71.0,81.0
STU02397,Male,19,Bachelor's,Standard,Completed,81.5,4.0,96.7,94.2,
STU02398,Male,17,High School,Standard,None,100.0,7.0,96.5,96.8,100.0
STU02399,Female,17,High School,Free/Reduced,Completed,95.5,8.3,100.0,100.0,100.0
STU02400,Female,19,Bachelor's,Free/Reduced,None,91.5,3.5,80.7,72.7,81.4
STU02401,Male,16,No Diploma,Standard,None,85.8,6.5,88.4,93.0,86.5
STU02402,Male,17,Bachelor's,Free/Reduced,None,100.0,2.3,88.8,84.6,82.3
STU02403,Male,18,Some College,Free/Reduced,Completed,91.6,5.0,99.2,90.8,
STU02404,Male,19,Bachelor's,Standard,Completed,96.7,0.0,91.5,93.9,100.0
STU02405,Female,16,High School,Standard,Completed,97.1,4.2,95.2,91.1,80.5
STU02406,Female,18,High School,Free/Reduced,None,89.2,5.8,91.7,89.6,87.0
STU02407,Male,19,Bachelor's,Free/Reduced,None,87.5,3.9,96.2,98.6,98.3
STU02408,Male,16,Bachelor's,Standard,Completed,77.2,1.5,,97.2,92.6
STU02409,Female,18,High School,Standard,None,100.0,5.2,88.3,93.5,84.2
STU02410,Male,17,Master's,Standard,None,80.4,9.5,100.0,100.0,88.0
STU02411,Female,19,No Diploma,Free/Reduced,Completed,67.6,2.9,93.7,91.0,94.6
STU02412,Male,19,No Diploma,Standard,None,85.4,3.2,100.0,93.7,90.4
STU02413,Female,17,Some College,Standard,None,78.6,4.4,,93.6,90.2
STU02414,Male,15,Bachelor's,Free/Reduced,None,68.7,9.2,84.4,84.4,85.1
STU02415,Female,18,Master's,Standard,Completed,69.4,1.7,89.2,88.6,94.1
STU02416,Female,17,Some College,Free/Reduced,Completed,81.3,3.1,76.6,74.8,79.8
STU02417,Male,19,No Diploma,Standard,Completed,82.0,6.7,100.0,100.0,100.0
STU02418,Male,18,Bachelor's,Standard,Completed,63.7,1.9,83.7,82.1,76.6
STU02419,Male,18,High School,Standard,None,75.9,2.9,64.1,64.0,67.8
STU02420,Male,15,Some College,Free/Reduced,Completed,92.0,9.4,100.0,100.0,99.8
STU02421,Male,19,Some College,Free/Reduced,None,49.4,9.4,85.7,90.6,92.6
STU02422,Male,16,No Diploma,Standard,None,77.1,6.5,100.0,90.7,
STU02423,Female,15,Some College,Free/Reduced,None,80.4,5.8,80.4,90.7,83.5
STU02424,Male,15,Some College,Free/Reduced,Completed,87.9,3.5,64.5,72.1,69.9
STU02425,Male,16,Bachelor's,Standard,Completed,77.5,5.0,100.0,100.0,100.0
STU02426,Female,16,Bachelor's,Standard,None,,3.1,86.0,83.4,87.1
STU02427,Male,15,High School,Standard,None,87.3,8.8,99.8,94.8,93.6
STU02428,Female,18,High School,Standard,Completed,79.4,5.4,100.0,99.2,100.0
STU02429,Male,17,High School,Standard,None,100.0,4.6,89.1,,82.0
STU02430,Female,17,High School,Standard,Completed,87.5,5.1,83.1,91.0,83.4
STU02431,Female,15,Bachelor's,Standard,None,89.8,3.4,95.1,99.9,96.6
STU02432,Female,18,Master's,Standard,None,80.9,6.3,100.0,100.0,100.0
STU02433,Female,16,Bachelor's,Standard,None,100.0,4.4,95.9,89.6,93.4
STU02434,Male,15,Bachelor's,Standard,None,73.3,12.3,84.0,92.9,90.8
STU02435,Female,19,Some College,Standard,Completed,66.2,3.9,89.3,92.6,100.0
STU02436,Male,18,High School,Standard,Completed,78.9,7.1,100.0,100.0,100.0
STU02437,Male,19,Master's,Free/Reduced,None,76.8,9.6,82.0,87.4,88.9
STU02438,Male,19,Master's,Standard,Completed,,0.0,87.0,80.6,81.6
STU02439,Female,15,Some College,Standard,Completed,100.0,3.9,100.0,100.0,100.0
STU02440,Male,18,High School,Standard,None,70.5,8.8,100.0,90.3,100.0
STU02441,Female,19,Bachelor's,Standard,None,79.3,0.0,63.8,66.4,
STU02442,Female,18,High School,Free/Reduced,Completed,60.4,8.0,92.6,88.5,85.5
STU02443,Female,17,Bachelor's,Standard,None,100.0,5.8,92.3,98.3,95.1
STU02444,Female,19,Bachelor's,Standard,None,52.1,8.9,73.4,90.7,82.3
STU02445,Male,19,High School,Standard,Completed,81.7,4.3,79.4,92.6,91.7
STU02446,Male,18,Master's,Standard,None,63.9,5.7,89.7,92.9,92.6
STU02447,Male,17,Master's,Standard,None,63.3,2.1,96.0,88.5,86.5
STU02448,Male,19,Master's,Standard,None,69.4,4.4,63.4,77.5,73.5
STU02449,Male,15,Some College,Standard,None,66.8,3.1,86.1,72.7,77.7
STU02450,Male,18,High School,Free/Reduced,None,83.2,3.5,,73.5,78.2
STU02451,Male,18,Some College,Standard,None,64.7,5.4,78.5,82.8,78.1
STU02452,Female,19,Some College,Standard,None,92.5,3.0,90.8,83.9,88.9
STU02453,Female,17,High School,Standard,None,96.0,0.0,82.5,76.5,
STU02454,Male,19,Some College,Free/Reduced,None,99.9,5.6,80.2,90.7,86.3
STU02455,Female,16,Bachelor's,Standard,None,61.6,5.5,79.1,92.5,
STU02456,Male,19,No Diploma,Standard,None,70.6,6.9,86.6,98.9,82.2
STU02457,Male,16,High School,Standard,None,74.2,5.0,89.4,85.0,84.1
STU02458,Female,15,No Diploma,Standard,None,,2.3,85.9,89.8,79.9
STU02459,Female,18,Bachelor's,Standard,None,89.6,8.8,,100.0,100.0
STU02460,Male,18,Bachelor's,Free/Reduced,None,83.8,4.2,91.3,89.9,85.5
STU02461,Female,17,No Diploma,Standard,None,68.9,2.6,84.6,80.5,80.9
STU02462,Female,19,Master's,Free/Reduced,None,76.6,8.6,100.0,100.0,100.0
STU02463,Female,15,No Diploma,Standard,Completed,79.6,9.3,100.0,100.0,100.0
STU02464,Female,16,Some College,Free/Reduced,None,77.9,0.0,,73.2,72.6
STU02465,Female,17,Bachelor's,Standard,None,71.2,2.7,69.0,77.2,76.8
STU02466,Male,15,Bachelor's,Standard,None,66.7,4.5,85.1,82.3,86.4
STU02467,Male,15,No Diploma,Free/Reduced,Completed,89.0,5.7,77.5,73.7,75.5
STU02468,Male,16,Master's,Standard,Completed,65.8,6.6,100.0,98.5,97.4
STU02469,Male,16,Master's,Free/Reduced,None,88.5,11.3,100.0,100.0,100.0
STU02470,Female,18,Some College,Standard,None,82.9,2.3,89.8,82.7,86.3
STU02471,Male,19,Some College,Free/Reduced,None,69.7,5.4,83.0,79.7,85.8
STU02472,Female,17,No Diploma,Standard,None,86.1,1.3,95.7,82.2,84.7
STU02473,Female,19,Some College,Free/Reduced,None,71.4,5.6,80.1,86.1,78.9
STU02474,Female,17,Some College,Standard,None,86.8,9.1,93.9,93.0,85.9
STU02475,Female,15,Bachelor's,Standard,None,70.6,0.0,60.5,72.1,58.4
STU02476,Female,16,Some College,Free/Reduced,None,81.3,1.4,83.6,88.5,82.7
STU02477,Male,16,Bachelor's,Free/Reduced,None,79.4,7.0,87.0,85.3,80.3
STU02478,Female,15,High School,Standard,Completed,72.6,7.0,93.9,97.3,99.0
STU02479,Male,15,High School,Standard,None,76.2,2.9,78.8,82.8,88.3
STU02480,Female,17,High School,Standard,Completed,72.3,7.0,94.8,98.3,96.1
STU02481,Male,15,No Diploma,Standard,None,94.1,8.3,100.0,100.0,100.0
STU02482,Female,17,Some College,Standard,None,71.6,6.4,92.1,90.2,91.0
STU02483,Female,19,Bachelor's,Free/Reduced,Completed,79.1,8.7,100.0,100.0,100.0
STU02484,Male,16,Bachelor's,Standard,None,54.9,5.8,83.8,89.4,84.5
STU02485,Male,16,Some College,Standard,None,71.8,4.3,88.1,90.6,74.9
STU02486,Female,16,Bachelor's,Free/Reduced,None,87.6,5.7,97.7,97.7,95.4
STU02487,Female,19,High School,Standard,None,85.7,7.1,100.0,100.0,100.0
STU02488,Female,19,Some College,Standard,None,85.2,1.0,70.2,62.1,63.2
STU02489,Female,18,High School,Free/Reduced,None,79.7,5.7,79.3,73.8,
STU02490,Male,17,Bachelor's,Free/Reduced,None,83.0,4.7,83.4,91.6,85.8
STU02491,Male,17,High School,Free/Reduced,None,97.3,3.7,92.4,92.3,89.0
STU02492,Male,18,No Diploma,Free/Reduced,None,68.9,2.2,49.2,65.6,61.8
STU02493,Female,16,Some College,Standard,None,94.7,0.3,82.9,77.7,79.2
STU02494,Male,17,Master's,Standard,Completed,69.4,3.7,98.6,99.5,100.0
STU02495,Female,17,Bachelor's,Free/Reduced,None,83.6,3.5,82.3,86.5,90.3
STU02496,Female,16,Bachelor's,Standard,Completed,69.7,7.4,100.0,100.0,100.0
STU02497,Female,15,Bachelor's,Standard,Completed,90.2,7.8,100.0,100.0,100.0
STU02498,Female,15,Some College,Free/Reduced,None,64.5,2.9,68.7,66.9,64.2
STU02499,Female,18,Bachelor's,Free/Reduced,None,67.9,2.8,75.2,79.7,78.9
STU02500,Male,19,Bachelor's,Standard,None,78.7,3.6,,94.6,93.7
STU02501,Female,17,High School,Free/Reduced,None,70.5,7.8,99.2,96.1,88.9
STU02502,Female,17,High School,Free/Reduced,None,71.5,3.3,61.4,74.2,72.2
STU02503,Female,18,High School,Free/Reduced,None,78.6,9.9,100.0,100.0,100.0
STU02504,Female,18,Some College,Free/Reduced,None,65.0,5.3,65.6,80.9,76.7
STU02505,Male,17,Master's,Standard,None,81.5,6.1,96.9,,97.3
STU02506,Male,16,High School,Free/Reduced,Completed,84.4,3.8,74.7,80.4,76.7
STU02507,Female,16,Some College,Free/Reduced,None,61.1,9.0,94.7,100.0,100.0
STU02508,Male,19,Bachelor's,Free/Reduced,Completed,82.9,6.1,100.0,100.0,100.0
STU02509,Female,17,Some College,Free/Reduced,Completed,82.4,3.8,80.8,83.9,86.1
STU02510,Female,17,Some College,Standard,None,,1.7,77.2,75.7,72.5
STU02511,Male,17,Bachelor's,Standard,None,81.4,6.7,100.0,100.0,100.0
STU02512,Female,17,Some College,Standard,None,84.2,3.4,84.8,91.2,
STU02513,Male,18,Bachelor's,Free/Reduced,None,84.2,4.6,100.0,100.0,100.0
STU02514,Female,15,No Diploma,Free/Reduced,Completed,82.9,2.7,83.1,83.8,84.1
STU02515,Female,17,High School,Standard,None,84.5,2.7,81.4,88.7,85.5
STU02516,Female,15,Some College,Standard,None,98.5,3.5,88.2,100.0,94.2
STU02517,Male,16,Some College,Free/Reduced,None,95.7,4.8,86.4,88.8,94.9
STU02518,Male,19,Master's,Standard,None,78.6,2.0,88.5,72.8,82.0
STU02519,Female,16,Master's,Standard,None,72.5,4.4,88.1,94.2,84.8
STU02520,Female,17,Bachelor's,Standard,None,95.2,3.2,94.0,98.4,95.0
STU02521,Female,16,High School,Free/Reduced,None,100.0,4.7,78.8,77.8,80.3
STU02522,Male,18,Master's,Free/Reduced,None,79.7,7.3,93.8,100.0,98.6
STU02523,Male,15,Bachelor's,Standard,None,,5.5,,88.7,87.3
STU02524,Male,17,Some College,Standard,None,76.1,3.5,89.4,85.5,87.1
STU02525,Female,18,Bachelor's,Standard,None,86.4,4.9,94.6,,92.7
STU02526,Male,15,No Diploma,Free/Reduced,None,56.2,6.5,79.3,74.3,69.5
STU02527,Male,18,High School,Free/Reduced,None,73.7,6.8,98.7,97.7,100.0
STU02528,Female,16,Bachelor's,Standard,None,88.7,5.5,100.0,100.0,
STU02529,Male,17,Bachelor's,Standard,None,69.5,9.5,100.0,100.0,100.0
STU02530,Female,16,Some College,Free/Reduced,None,86.7,2.8,90.3,89.6,92.7
STU02531,Female,19,Some College,Standard,None,86.2,6.3,100.0,98.5,92.3
STU02532,Female,17,Master's,Standard,None,86.9,4.8,91.4,100.0,
STU02533,Male,16,Bachelor's,Free/Reduced,None,73.9,7.5,88.1,86.7,87.9
STU02534,Male,17,Some College,Free/Reduced,None,89.2,5.0,96.8,100.0,99.5
STU02535,Female,15,High School,Free/Reduced,None,100.0,10.2,97.0,100.0,100.0
STU02536,Female,17,High School,Standard,None,74.1,5.2,78.1,81.3,85.0
STU02537,Female,17,Master's,Standard,Completed,72.0,6.8,,100.0,100.0
STU02538,Male,15,Some College,Standard,None,78.0,4.5,88.3,80.4,81.5
STU02539,Female,16,Some College,Standard,None,83.3,5.9,97.6,100.0,97.1
STU02540,Female,17,Some College,Standard,None,67.6,3.5,81.2,92.6,90.1
STU02541,Female,18,Master's,Standard,None,74.5,6.1,91.0,100.0,97.9
STU02542,Female,17,Bachelor's,Free/Reduced,None,97.5,0.1,65.4,68.7,68.4
STU02543,Female,16,Bachelor's,Standard,None,93.6,3.7,82.1,76.0,78.6
STU02544,Female,15,Some College,Standard,None,68.1,3.3,77.7,77.5,77.0
STU02545,Male,16,No Diploma,Standard,Completed,100.0,9.8,100.0,100.0,100.0
STU02546,Female,19,Master's,Standard,None,74.8,3.2,99.1,96.3,98.7
STU02547,Male,17,Master's,Standard,Completed,84.0,3.8,89.3,97.7,89.3
STU02548,Male,17,Master's,Free/Reduced,Completed,80.5,3.1,81.7,82.5,87.1
STU02549,Male,15,Master's,Standard,Completed,91.0,6.0,100.0,96.0,93.7
STU02550,Male,17,Bachelor's,Free/Reduced,Completed,66.3,4.2,81.7,84.8,82.4
STU02551,Male,18,Bachelor's,Standard,None,73.7,3.9,77.6,80.1,88.7
STU02552,Male,18,Bachelor's,Standard,None,69.0,10.3,,91.0,95.5
STU02553,Female,16,Bachelor's,Standard,None,67.3,5.4,79.0,94.5,93.2
STU02554,Female,15,High School,Standard,None,71.1,6.7,86.7,85.2,
STU02555,Male,19,Some College,Free/Reduced,None,70.0,6.0,82.1,76.7,73.4
STU02556,Female,16,Master's,Free/Reduced,Completed,87.7,2.9,74.0,81.5,83.6
STU02557,Female,15,Some College,Standard,None,75.4,3.6,77.8,77.2,72.0
STU02558,Male,15,Bachelor's,Standard,None,77.0,2.2,65.8,58.0,62.7
STU02559,Male,16,No Diploma,Standard,Completed,58.0,1.9,72.4,71.7,68.2
STU02560,Female,16,High School,Free/Reduced,None,91.9,5.1,,79.2,
STU02561,Female,17,Some College,Standard,None,59.4,5.3,66.6,66.9,70.3
STU02562,Female,19,No Diploma,Free/Reduced,None,81.1,4.7,,96.3,90.8
STU02563,Male,18,High School,Standard,Completed,95.9,5.9,100.0,100.0,100.0
STU02564,Male,17,High School,Standard,None,98.4,4.6,89.2,85.6,86.9
STU02565,Male,15,Bachelor's,Standard,Completed,63.4,8.1,81.7,80.8,80.9
STU02566,Male,19,No Diploma,Standard,None,77.9,3.7,96.0,90.4,82.8
STU02567,Male,19,High School,Standard,Completed,89.2,7.5,92.6,100.0,92.5
STU02568,Male,16,No Diploma,Standard,None,75.1,6.9,79.0,,79.6
STU02569,Female,19,Bachelor's,Standard,Completed,93.0,0.0,84.0,77.2,72.0
STU02570,Female,19,Bachelor's,Standard,Completed,55.5,1.2,70.2,71.5,74.3
STU02571,Male,15,Bachelor's,Standard,None,81.8,0.7,69.7,68.2,72.4
STU02572,Female,17,Some College,Standard,None,85.4,5.8,77.0,83.4,90.5
STU02573,Male,19,High School,Standard,None,,2.3,58.5,57.3,54.1
STU02574,Male,16,Bachelor's,Standard,None,89.6,7.6,100.0,100.0,100.0
STU02575,Male,17,Bachelor's,Standard,Completed,67.7,2.3,94.7,89.9,90.4
STU02576,Female,16,High School,Standard,None,99.5,5.4,81.2,87.1,94.0
STU02577,Female,19,Some College,Standard,Completed,76.1,2.5,88.6,89.5,100.0
STU02578,Female,17,High School,Free/Reduced,Completed,78.1,6.4,82.1,87.4,91.1
STU02579,Male,19,High School,Standard,None,,4.2,84.8,83.7,84.3
STU02580,Female,15,Bachelor's,Free/Reduced,None,75.8,3.9,61.4,74.6,71.9
STU02581,Male,17,Some College,Standard,None,71.5,3.3,79.9,85.1,85.4
STU02582,Female,16,High School,Free/Reduced,None,,2.2,82.6,84.5,81.6
STU02583,Female,15,High School,Free/Reduced,None,83.1,5.9,86.4,82.1,88.8
STU02584,Male,18,Master's,Free/Reduced,None,78.9,3.3,70.3,75.1,76.9
STU02585,Female,16,Bachelor's,Free/Reduced,Completed,82.0,11.0,96.7,93.2,86.8
STU02586,Female,19,Bachelor's,Standard,None,66.9,9.0,97.7,100.0,100.0
STU02587,Male,16,Some College,Standard,None,67.6,4.3,75.4,81.1,79.3
STU02588,Female,18,Bachelor's,Standard,None,94.5,4.0,81.7,84.9,81.2
STU02589,Male,16,Some College,Standard,Completed,71.1,4.5,82.3,88.6,91.3
STU02590,Female,15,No Diploma,Standard,None,83.6,8.7,100.0,100.0,100.0
STU02591,Female,16,Some College,Standard,None,52.4,10.3,87.6,82.2,85.8
STU02592,Female,17,Some College,Standard,Completed,85.1,0.1,91.2,87.0,84.9
STU02593,Female,18,High School,Standard,Completed,93.9,8.3,93.2,100.0,100.0
STU02594,Female,16,Bachelor's,Standard,Completed,,4.3,87.1,91.6,92.7
STU02595,Male,18,High School,Standard,Completed,82.0,2.9,77.0,77.8,83.6
STU02596,Female,15,Some College,Free/Reduced,None,98.8,7.8,100.0,93.5,
STU02597,Male,17,High School,Standard,Completed,83.4,5.2,76.7,81.4,74.1
